"","Xmol","SFR"
"1022",2.2735636e-05,0
"1023",1.3117076e-05,0
"1024",1.7250577e-05,0
"1025",2.4988851e-05,0
"1026",1.5182937e-05,0
"1027",2.0757677e-05,0
"1028",1.6795568e-05,0
"1029",2.2468677e-05,0
"1030",1.8372844e-05,0
"1031",1.7367375e-05,0
"1032",1.2471415e-05,0
"1033",1.9870611e-05,0
"1034",1.2177531e-05,0
"1035",8.8354431e-06,0
"1036",1.1527303e-05,0
"1037",1.2151091e-05,0
"1038",1.0856564e-05,0
"1039",1.1281235e-05,0
"1040",1.1575225e-05,0
"1041",9.585058e-06,0
"1042",1.8908317e-05,0
"1043",1.4862207e-05,0
"1044",2.2536948e-05,0
"1045",1.823577e-05,0
"1046",1.4827484e-05,0
"1047",1.2671604e-05,0
"1048",1.6082468e-05,0
"1049",1.5309169e-05,0
"1050",1.7510508e-05,0
"1051",1.4258951e-05,0
"1052",1.3308481e-05,0
"1053",8.3649392e-06,0
"1054",1.1493355e-05,0
"1055",1.1519611e-05,0
"1056",2.9244488e-05,0
"1057",1.5735098e-05,0
"1058",1.7400334e-05,0
"1059",1.2751843e-05,0
"1060",1.1474672e-05,0
"1061",1.5321348e-05,0
"1062",1.0106402e-05,0
"1063",1.2300301e-05,0
"1064",9.510655e-06,0
"1065",1.2649872e-05,0
"1066",8.1191716e-06,0
"1067",1.6741852e-05,0
"1068",1.4893093e-05,0
"1069",1.8402117e-05,0
"1070",1.2570369e-05,0
"1071",1.5175418e-05,0
"1072",9.3062465e-06,0
"1073",2.1114092e-05,0
"1074",1.1734135e-05,0
"1075",1.2590737e-05,0
"1076",8.0478398e-06,0
"1077",1.7783686e-05,0
"1078",1.2326622e-05,0
"1079",1.2250162e-05,0
"1080",9.1513053e-06,0
"1081",1.7866876e-05,0
"1082",0.00075678833,0
"1083",1.1975973e-05,0
"1084",1.3582019e-05,0
"1085",0.0013788036,0
"1086",1.100992e-05,0
"1087",1.3783545e-05,0
"1088",8.0432997e-06,0
"1089",1.3978571e-05,0
"1090",1.2041016e-05,0
"1091",9.0120099e-06,0
"1092",2.2972093e-05,0
"1093",1.2731543e-05,0
"1094",0.013759118,1
"1095",0.021619041,1
"1096",0.11075878,1
"1097",0.0078491891,1
"1098",0.023888256,1
"1099",0.0001765042,1
"1100",0.00013862998,1
"1101",8.2267867e-05,1
"1102",0.014270602,1
"1103",0.007858358,1
"1104",4.2204283e-05,0
"1105",0.001506111,1
"1106",8.6224054e-05,0
"1107",0.0046772338,1
"1108",6.8451304e-05,1
"1109",0.056858471,1
"1110",0.034886938,1
"1111",2.3145471e-05,0
"1112",0.024750208,1
"1113",2.7169301e-05,0
"1114",0.00045562448,1
"1115",2.8089719e-05,0
"1116",3.039467e-05,0
"1117",0.0010200961,1
"1118",0.0079538084,1
"1119",2.563048e-05,0
"1120",0.051326636,1
"1121",0.0024515038,0
"1122",7.2844464e-05,0
"1123",4.5005441e-05,0
"1124",0.11924492,0
"1125",2.4509489e-05,0
"1126",1.8271875e-05,0
"1127",1.8198852e-05,0
"1128",3.9663288e-05,0
"1129",3.5989038e-05,0
"1130",0.00013414138,1
"1131",0.05492929,0
"1132",1.5336378e-05,0
"1133",2.8296024e-05,0
"1134",2.9338496e-05,0
"1135",2.7118874e-05,0
"1136",1.7220986e-05,0
"1137",2.4901922e-05,0
"1138",2.5007101e-05,0
"1139",1.5992367e-05,0
"1140",3.5223622e-05,0
"1141",2.8826532e-05,0
"1142",2.8565705e-05,0
"1143",2.3485903e-05,0
"1144",2.2689334e-05,0
"1145",2.0332587e-05,0
"1146",2.297121e-05,0
"1147",2.3030185e-05,0
"1148",3.4981498e-05,0
"1149",1.2360106e-05,0
"1150",3.8084294e-05,0
"1151",1.5700231e-05,0
"1152",2.0577278e-05,0
"1153",1.9602808e-05,0
"1154",0.097864076,0
"1155",2.4067123e-05,0
"1156",1.993953e-05,0
"1157",1.1942344e-05,0
"1158",1.944777e-05,0
"1159",1.4120149e-05,0
"1160",1.2064093e-05,0
"1161",1.8072205e-05,0
"1162",1.7441446e-05,0
"1163",2.6703433e-05,0
"1164",0.12081222,0
"1165",2.1051009e-05,0
"1166",2.0927219e-05,0
"1167",2.8150723e-05,0
"1168",1.6419939e-05,0
"1169",1.236536e-05,0
"1170",1.623748e-05,0
"1171",1.7066653e-05,0
"1172",1.6773877e-05,0
"1173",1.9378188e-05,0
"1174",1.989893e-05,0
"1175",3.054828e-05,0
"1176",2.3930381e-05,0
"1177",1.5023863e-05,0
"1178",1.8652435e-05,0
"1179",1.3792206e-05,0
"1180",1.494992e-05,0
"1181",1.4857439e-05,0
"1182",0.066512345,0
"1183",1.8791087e-05,0
"1184",9.4590963e-06,0
"1185",1.3060461e-05,0
"1186",3.2251703e-05,0
"1187",0.00023479463,0
"1188",0.11278876,0
"1189",1.1031055e-05,0
"1190",1.1103924e-05,0
"1191",1.8972096e-05,0
"1192",1.7466828e-05,0
"1193",2.3963849e-05,0
"1194",2.2637736e-05,0
"1195",2.3773837e-05,0
"1196",1.7736858e-05,0
"1197",0.051902065,0
"1198",0.0032570656,0
"1199",1.6030872e-05,0
"1200",1.4953338e-05,0
"1201",2.409767e-05,0
"1202",1.8103044e-05,0
"1203",1.8559607e-05,0
"1204",2.0965527e-05,0
"1205",1.6509254e-05,0
"1206",1.5661889e-05,0
"1207",1.2636997e-05,0
"1208",1.7363226e-05,0
"1209",1.2430294e-05,0
"1210",1.6932244e-05,0
"1211",1.7776508e-05,0
"1212",1.0228023e-05,0
"1213",9.0063644e-06,0
"1214",1.1289574e-05,0
"1215",1.9506582e-05,0
"1216",2.0610812e-05,0
"1217",0.12020902,0
"1218",1.3492416e-05,0
"1219",1.3808445e-05,0
"1220",0.013129295,0
"1221",1.0045405e-05,0
"1222",1.7562488e-05,0
"1223",1.4787862e-05,0
"1224",1.0935376e-05,0
"1225",2.0692165e-05,0
"1226",1.0499953e-05,0
"1227",3.1053444e-05,0
"1228",1.3131994e-05,0
"1229",1.1036429e-05,0
"1230",1.9694606e-05,0
"1231",9.954695e-06,0
"1232",2.4025082e-05,0
"1233",8.6981652e-06,0
"1234",1.4216574e-05,0
"1235",1.5340407e-05,0
"1236",2.3113229e-05,0
"1237",1.3727032e-05,0
"1238",1.4688278e-05,0
"1239",1.0008019e-05,0
"1240",1.5726406e-05,0
"1241",1.6631871e-05,0
"1242",1.4230945e-05,0
"1243",1.6112829e-05,0
"1244",1.7690966e-05,0
"1245",1.1995568e-05,0
"1246",9.9317849e-06,0
"1247",1.6392363e-05,0
"1248",1.0072565e-05,0
"1249",1.0432763e-05,0
"1250",1.8198031e-05,0
"1251",1.297741e-05,0
"1252",8.606348e-06,0
"1253",2.0399189e-05,0
"1254",1.3551672e-05,0
"1255",1.6037876e-05,0
"1256",1.1502163e-05,0
"1257",1.4156192e-05,0
"1258",1.7336938e-05,0
"1259",1.2134367e-05,0
"1260",7.7861727e-06,0
"1261",1.32437e-05,0
"1262",1.2499095e-05,0
"1263",0.0050391405,0
"1264",1.144463e-05,0
"1265",1.1747315e-05,0
"1266",1.2367397e-05,0
"1267",8.1319493e-06,0
"1268",8.1825575e-06,0
"1269",8.7831431e-06,0
"1270",1.0250764e-05,0
"1271",0.011501129,0
"1272",1.3842435e-05,0
"1273",1.2480771e-05,0
"1274",8.3804389e-06,0
"1275",1.2840504e-05,0
"1276",0.0015159602,0
"1277",2.1609809e-05,0
"1278",1.2384151e-05,0
"1279",8.3256391e-06,0
"1280",1.1767339e-05,0
"1281",1.0317359e-05,0
"1282",1.1987632e-05,0
"1283",1.4770236e-05,0
"1284",1.7412264e-05,0
"1285",1.2234785e-05,0
"1286",1.4618492e-05,0
"1287",9.364878e-06,0
"1288",0.017256653,1
"1289",0.021831649,1
"1290",0.033702758,1
"1291",0.010217304,1
"1292",0.00048314956,1
"1293",0.027867502,1
"1294",0.00024266882,1
"1295",0.00016071338,1
"1296",0.016682976,1
"1297",9.6902671e-05,1
"1298",0.0102322,1
"1299",0.00023393596,1
"1300",3.3179166e-05,0
"1301",0.00023163446,1
"1302",0.0052033309,1
"1303",0.0080672345,1
"1304",2.7538946e-05,0
"1305",2.689002e-05,0
"1306",6.6001022e-05,0
"1307",0.057701915,1
"1308",0.038909082,1
"1309",0.02972703,1
"1310",3.1650029e-05,0
"1311",0.00077059409,1
"1312",2.9546298e-05,0
"1313",0.0018855131,1
"1314",0.010218205,1
"1315",3.3599583e-05,0
"1316",2.4218038e-05,0
"1317",6.7772547e-05,0
"1318",4.5684753e-05,0
"1319",0.059888101,1
"1320",2.6180246e-05,0
"1321",1.7429545e-05,0
"1322",3.9355735e-05,0
"1323",1.9927363e-05,0
"1324",2.6332624e-05,0
"1325",4.5359586e-05,0
"1326",0.00022294838,1
"1327",1.7722362e-05,0
"1328",2.9506011e-05,0
"1329",2.6421152e-05,0
"1330",5.0765229e-05,0
"1331",1.6140647e-05,0
"1332",3.2037515e-05,0
"1333",1.8747818e-05,0
"1334",2.6760104e-05,0
"1335",2.8775745e-05,0
"1336",3.8279216e-05,0
"1337",3.7237703e-05,0
"1338",2.6757922e-05,0
"1339",2.2101969e-05,0
"1340",2.1349143e-05,0
"1341",2.4147006e-05,0
"1342",1.8052336e-05,0
"1343",2.3399109e-05,0
"1344",3.8298444e-05,0
"1345",2.4815374e-05,0
"1346",2.5290818e-05,0
"1347",3.6710356e-05,0
"1348",2.2936286e-05,0
"1349",2.7661111e-05,0
"1350",2.1358377e-05,0
"1351",1.6360571e-05,0
"1352",2.5942611e-05,0
"1353",1.5585944e-05,0
"1354",1.8390157e-05,0
"1355",1.872994e-05,0
"1356",3.4533583e-05,0
"1357",1.5529029e-05,0
"1358",1.3384249e-05,0
"1359",1.554338e-05,0
"1360",2.9766329e-05,0
"1361",2.8710361e-05,0
"1362",2.8582484e-05,0
"1363",1.6824886e-05,0
"1364",2.7362094e-05,0
"1365",1.1942825e-05,0
"1366",3.0759799e-05,0
"1367",1.1635701e-05,0
"1368",1.293114e-05,0
"1369",1.5815054e-05,0
"1370",2.2695582e-05,0
"1371",2.0547534e-05,0
"1372",2.962047e-05,0
"1373",1.1986824e-05,0
"1374",2.0170985e-05,0
"1375",2.8765249e-05,0
"1376",2.7141618e-05,0
"1377",1.6113525e-05,0
"1378",1.9367621e-05,0
"1379",3.3292623e-05,0
"1380",2.348234e-05,0
"1381",1.737434e-05,0
"1382",1.5317886e-05,0
"1383",2.7462868e-05,0
"1384",1.5133587e-05,0
"1385",1.2019047e-05,0
"1386",3.3386194e-05,0
"1387",2.3087412e-05,0
"1388",1.2785246e-05,0
"1389",2.1312513e-05,0
"1390",2.279714e-05,0
"1391",3.3245679e-05,0
"1392",1.8436219e-05,0
"1393",1.1839361e-05,0
"1394",1.7072336e-05,0
"1395",9.9358282e-06,0
"1396",9.202149e-06,0
"1397",1.3844953e-05,0
"1398",1.0739507e-05,0
"1399",2.7600005e-05,0
"1400",2.6871597e-05,0
"1401",1.6907043e-05,0
"1402",1.0796278e-05,0
"1403",1.1668546e-05,0
"1404",1.8219226e-05,0
"1405",1.4891788e-05,0
"1406",1.5920764e-05,0
"1407",1.7747254e-05,0
"1408",1.2140922e-05,0
"1409",1.4385139e-05,0
"1410",9.1639565e-06,0
"1411",1.7326507e-05,0
"1412",2.8695367e-05,0
"1413",1.3976829e-05,0
"1414",1.8915718e-05,0
"1415",7.9115188e-06,0
"1416",1.6041988e-05,0
"1417",1.7033344e-05,0
"1418",1.3408448e-05,0
"1419",1.3400206e-05,0
"1420",1.3573036e-05,0
"1421",2.31153e-05,0
"1422",1.1296555e-05,0
"1423",2.463e-05,0
"1424",1.7740277e-05,0
"1425",2.6973639e-05,0
"1426",1.8571824e-05,0
"1427",9.5086206e-06,0
"1428",2.3646814e-05,0
"1429",9.7881608e-06,0
"1430",9.3412995e-06,0
"1431",1.4383676e-05,0
"1432",8.9980149e-06,0
"1433",3.1690068e-05,0
"1434",1.027033e-05,0
"1435",1.3598714e-05,0
"1436",1.0727208e-05,0
"1437",2.7819997e-05,0
"1438",9.7338432e-06,0
"1439",1.2810424e-05,0
"1440",2.2769479e-05,0
"1441",1.6225393e-05,0
"1442",1.3179142e-05,0
"1443",1.5148625e-05,0
"1444",1.9461559e-05,0
"1445",1.7386529e-05,0
"1446",1.7197872e-05,0
"1447",1.074361e-05,0
"1448",1.0592092e-05,0
"1449",1.0572585e-05,0
"1450",1.3408272e-05,0
"1451",2.2543265e-05,0
"1452",1.4698714e-05,0
"1453",2.6056822e-05,0
"1454",2.1767289e-05,0
"1455",1.4408061e-05,0
"1456",2.6603214e-05,0
"1457",1.2446819e-05,0
"1458",1.3287239e-05,0
"1459",1.1803614e-05,0
"1460",9.599651e-06,0
"1461",1.1898351e-05,0
"1462",8.178717e-06,0
"1463",1.2686229e-05,0
"1464",9.1852434e-06,0
"1465",1.9491011e-05,0
"1466",1.3295006e-05,0
"1467",1.5639321e-05,0
"1468",1.1801893e-05,0
"1469",2.4281649e-05,0
"1470",8.9228439e-06,0
"1471",2.6809896e-05,0
"1472",2.3754072e-05,0
"1473",9.2620211e-06,0
"1474",1.5953549e-05,0
"1475",2.1899151e-05,0
"1476",1.4217222e-05,0
"1477",9.8322504e-06,0
"1478",2.4585764e-05,0
"1479",1.0901746e-05,0
"1480",1.2482128e-05,0
"1481",2.0534536e-05,0
"1482",1.2034312e-05,0
"1483",1.2060547e-05,0
"1484",2.5195491e-05,0
"1485",0.01802355,1
"1486",0.021449487,1
"1487",0.034685014,1
"1488",0.009831366,1
"1489",0.0002992483,1
"1490",0.00083589608,1
"1491",0.00025626816,1
"1492",0.016353886,1
"1493",0.00015919173,1
"1494",0.010986379,1
"1495",0.00031782124,1
"1496",0.00031652422,1
"1497",0.007323958,1
"1498",0.0090976585,1
"1499",2.7971241e-05,0
"1500",2.8601401e-05,0
"1501",7.3370818e-05,0
"1502",0.040352981,1
"1503",0.060101876,1
"1504",0.031490384,1
"1505",3.2764967e-05,0
"1506",0.00082838712,1
"1507",3.1117866e-05,0
"1508",0.0022492581,1
"1509",3.4110803e-05,0
"1510",6.8787986e-05,0
"1511",0.012335458,1
"1512",1.6200194e-05,0
"1513",2.5750739e-05,0
"1514",4.9210315e-05,0
"1515",2.6773052e-05,0
"1516",4.9922095e-05,0
"1517",0.063978928,1
"1518",2.0160823e-05,0
"1519",4.0239298e-05,0
"1520",4.7464885e-05,0
"1521",2.6897894e-05,0
"1522",0.00030015093,1
"1523",2.0361824e-05,0
"1524",1.8083168e-05,0
"1525",1.7169196e-05,0
"1526",1.7940784e-05,0
"1527",2.7385413e-05,0
"1528",3.4510029e-05,0
"1529",1.9045346e-05,0
"1530",3.8311758e-05,0
"1531",2.966537e-05,0
"1532",2.7298717e-05,0
"1533",2.4922572e-05,0
"1534",2.761922e-05,0
"1535",2.2671796e-05,0
"1536",2.0665067e-05,0
"1537",1.4155135e-05,0
"1538",2.4465698e-05,0
"1539",9.5651984e-06,0
"1540",2.3186578e-05,0
"1541",2.5963527e-05,0
"1542",1.8113143e-05,0
"1543",2.6479636e-05,0
"1544",3.6971643e-05,0
"1545",3.4523558e-05,0
"1546",1.6649617e-05,0
"1547",1.7309284e-05,0
"1548",2.3912124e-05,0
"1549",2.8506254e-05,0
"1550",1.8774951e-05,0
"1551",3.1710276e-05,0
"1552",1.9803951e-05,0
"1553",1.1011992e-05,0
"1554",1.5696658e-05,0
"1555",1.6420831e-05,0
"1556",3.0986954e-05,0
"1557",1.4639097e-05,0
"1558",1.2226618e-05,0
"1559",3.096046e-05,0
"1560",1.5802711e-05,0
"1561",2.7899104e-05,0
"1562",1.1915073e-05,0
"1563",1.6678416e-05,0
"1564",1.8999133e-05,0
"1565",2.6990982e-05,0
"1566",2.3919733e-05,0
"1567",2.4361133e-05,0
"1568",2.1587966e-05,0
"1569",1.9653232e-05,0
"1570",1.7713073e-05,0
"1571",1.0937075e-05,0
"1572",1.7301786e-05,0
"1573",1.6985029e-05,0
"1574",3.3659456e-05,0
"1575",1.3949692e-05,0
"1576",2.9481906e-05,0
"1577",1.5417564e-05,0
"1578",1.2038908e-05,0
"1579",2.3185011e-05,0
"1580",1.9998556e-05,0
"1581",3.0144965e-05,0
"1582",1.7631953e-05,0
"1583",2.3073077e-05,0
"1584",1.0670039e-05,0
"1585",1.5076889e-05,0
"1586",2.6745979e-05,0
"1587",2.042057e-05,0
"1588",9.5004937e-06,0
"1589",2.5822754e-05,0
"1590",1.615456e-05,0
"1591",1.1555286e-05,0
"1592",1.3078865e-05,0
"1593",2.0576079e-05,0
"1594",1.2979186e-05,0
"1595",9.3532059e-06,0
"1596",8.2182884e-06,0
"1597",1.7362827e-05,0
"1598",1.304154e-05,0
"1599",1.7321648e-05,0
"1600",1.3444648e-05,0
"1601",9.6558685e-06,0
"1602",1.8947436e-05,0
"1603",1.4378368e-05,0
"1604",1.4799669e-05,0
"1605",1.2000412e-05,0
"1606",1.4571159e-05,0
"1607",1.9031418e-05,0
"1608",2.3921421e-05,0
"1609",1.12731e-05,0
"1610",2.6656918e-05,0
"1611",9.9587201e-06,0
"1612",1.658825e-05,0
"1613",1.1131904e-05,0
"1614",1.0121617e-05,0
"1615",1.804113e-05,0
"1616",1.7284598e-05,0
"1617",9.2393389e-06,0
"1618",1.2210154e-05,0
"1619",1.4094718e-05,0
"1620",1.166163e-05,0
"1621",1.4126651e-05,0
"1622",1.1899568e-05,0
"1623",1.4796118e-05,0
"1624",1.9101676e-05,0
"1625",2.8336444e-05,0
"1626",1.432349e-05,0
"1627",1.1319023e-05,0
"1628",2.1831067e-05,0
"1629",1.2549978e-05,0
"1630",1.6562405e-05,0
"1631",1.0935698e-05,0
"1632",1.016803e-05,0
"1633",1.5761562e-05,0
"1634",1.6819342e-05,0
"1635",1.8352053e-05,0
"1636",1.0143204e-05,0
"1637",1.5762437e-05,0
"1638",2.1860784e-05,0
"1639",7.5322845e-06,0
"1640",1.470406e-05,0
"1641",9.5679145e-06,0
"1642",9.5932308e-06,0
"1643",9.4320373e-06,0
"1644",1.449082e-05,0
"1645",1.6759257e-05,0
"1646",2.5660902e-05,0
"1647",9.654086e-06,0
"1648",1.4554033e-05,0
"1649",9.6290226e-06,0
"1650",1.1493263e-05,0
"1651",1.3090107e-05,0
"1652",1.1726143e-05,0
"1653",1.2826951e-05,0
"1654",1.5046675e-05,0
"1655",9.5534329e-06,0
"1656",8.6292056e-06,0
"1657",2.4168469e-05,0
"1658",9.180445e-06,0
"1659",1.992338e-05,0
"1660",1.2181419e-05,0
"1661",1.3801378e-05,0
"1662",1.6673893e-05,0
"1663",1.6335911e-05,0
"1664",1.1545526e-05,0
"1665",1.2983875e-05,0
"1666",1.0442088e-05,0
"1667",2.8612277e-05,0
"1668",9.8588077e-06,0
"1669",2.983334e-05,0
"1670",1.3278261e-05,0
"1671",1.3065348e-05,0
"1672",1.0888111e-05,0
"1673",1.1249014e-05,0
"1674",1.1941245e-05,0
"1675",9.3876969e-06,0
"1676",1.3279195e-05,0
"1677",2.6472349e-05,0
"1678",1.2709671e-05,0
"1679",7.6647315e-06,0
"1680",2.0043455e-05,0
